County,County Code,avg_crude_rate,year,crude_rate,aqi_average_ambient_temperature,aqi_nitrogen_dioxide_no2,aqi_outdoor_temperature,aqi_ozone,aqi_pm2_5_local_conditions,aqi_wind_direction_resultant,aqi_wind_speed_resultant,veg_treecover_loss_ha
"Sumter County, AL",1119,96.26923076923076,2010,,,,,0.041616,,,,3373.0
"Sumter County, AL",1119,96.26923076923076,2011,,,,,0.040036,,,,3675.0
"Sumter County, AL",1119,96.26923076923076,2013,89.5,,,,0.034467,,,,3788.0
"Sumter County, AL",1119,96.26923076923076,2014,75.3,,,,0.037029,,,,3922.0
"Sumter County, AL",1119,96.26923076923076,2015,90.6,,,,0.034498,,,,2812.0
"Sumter County, AL",1119,96.26923076923076,2016,122.7,,,,0.036584,,,,3222.0
"Talladega County, AL",1121,123.99411764705884,2000,93.4,17.891429,,,,18.077358,,,
"Talladega County, AL",1121,123.99411764705884,2001,112.4,16.801869,,,,14.64537,,,2189.0
"Talladega County, AL",1121,123.99411764705884,2002,107.3,18.126549,,,,14.227434,,,1410.0
"Talladega County, AL",1121,123.99411764705884,2003,108.8,16.602804,,,,15.28785,,,1092.0
"Talladega County, AL",1121,123.99411764705884,2004,108.5,16.641228,,,0.041653,13.939474,,,2590.0
"Talladega County, AL",1121,123.99411764705884,2005,93.2,17.157627,,,0.038167,14.197458,,,2225.0
"Talladega County, AL",1121,123.99411764705884,2006,98.8,15.202381,,,0.050705,13.709302,,,1754.0
"Talladega County, AL",1121,123.99411764705884,2007,116.8,16.762931,,,,14.073729,,,2002.0
"Talladega County, AL",1121,123.99411764705884,2008,147.5,17.774766,,,,12.195327,,,2079.0
"Talladega County, AL",1121,123.99411764705884,2009,125.8,17.514433,,,,10.681443,,,1084.0
"Talladega County, AL",1121,123.99411764705884,2010,136.1,17.764103,,,,11.742735,,,2145.0
"Talladega County, AL",1121,123.99411764705884,2011,121.0,19.171818,,,,12.308182,,,1390.0
"Talladega County, AL",1121,123.99411764705884,2012,123.3,17.598276,,,,10.344828,,,1539.0
"Talladega County, AL",1121,123.99411764705884,2013,148.9,16.250442,,,,9.172807,,,1447.0
"Talladega County, AL",1121,123.99411764705884,2014,137.9,16.616514,,,,9.267593,,,1975.0
"Talladega County, AL",1121,123.99411764705884,2015,167.2,17.559259,,,,9.935514,,,1553.0
"Talladega County, AL",1121,123.99411764705884,2016,161.0,15.855,,,,8.567521,,,1817.0
"Tuscaloosa County, AL",1125,93.87058823529412,2000,83.1,17.83619,,,,16.481905,,,
"Tuscaloosa County, AL",1125,93.87058823529412,2001,78.5,6.9,,,0.045199,11.5125,,,7150.0
"Tuscaloosa County, AL",1125,93.87058823529412,2002,95.7,6.8,,,0.043733,10.416667,,,5006.0
"Tuscaloosa County, AL",1125,93.87058823529412,2003,102.5,15.225773,,,0.03997,12.409278,,,4696.0
"Tuscaloosa County, AL",1125,93.87058823529412,2004,93.0,17.491736,,,0.041605,12.630579,,,3754.0
"Tuscaloosa County, AL",1125,93.87058823529412,2005,109.3,17.484034,,,0.047087,13.872269,,,5607.0
"Tuscaloosa County, AL",1125,93.87058823529412,2006,79.4,18.800862,,,0.049072,13.571552,,,4039.0
"Tuscaloosa County, AL",1125,93.87058823529412,2007,81.4,18.15,,,0.048802,13.699702,,,4761.0
"Tuscaloosa County, AL",1125,93.87058823529412,2008,72.8,17.626471,,,0.04076,11.420588,,,5224.0
"Tuscaloosa County, AL",1125,93.87058823529412,2009,87.1,17.219643,,,0.032188,9.45693225,,,4810.0
"Tuscaloosa County, AL",1125,93.87058823529412,2010,93.0,17.239344,,,0.037763,12.8421035,,,5051.0
"Tuscaloosa County, AL",1125,93.87058823529412,2011,96.6,17.535398,,,0.037398,10.731858,,,6320.0
"Tuscaloosa County, AL",1125,93.87058823529412,2012,98.2,18.347009,,,0.036555,9.376068,,,4690.0
"Tuscaloosa County, AL",1125,93.87058823529412,2013,84.7,16.742609,,,0.037672,8.968696,,,3789.0
"Tuscaloosa County, AL",1125,93.87058823529412,2014,117.4,16.664912,,,0.036473,9.395614,,,4036.0
"Tuscaloosa County, AL",1125,93.87058823529412,2015,101.8,18.171681,,,0.038085,8.724779,,,3344.0
"Tuscaloosa County, AL",1125,93.87058823529412,2016,121.3,16.695238,,,0.0412,7.421875,,,4367.0
"Walker County, AL",1127,155.0176470588235,2000,140.0,18.4375,,,,16.166154,,,
"Walker County, AL",1127,155.0176470588235,2002,139.0,12.707407,,,0.045426,11.882143,,,1980.0
"Walker County, AL",1127,155.0176470588235,2003,162.1,16.215385,,,,14.015385,,,2041.0
"Walker County, AL",1127,155.0176470588235,2004,147.2,15.94359,,,,12.811111,,,1578.0
"Walker County, AL",1127,155.0176470588235,2005,129.9,17.012069,,,,14.206034,,,1828.0
"Walker County, AL",1127,155.0176470588235,2006,126.0,17.80678,,,,14.19322,,,2294.0
"Walker County, AL",1127,155.0176470588235,2007,150.7,18.728205,,,,14.2393875,,,2093.0
"Walker County, AL",1127,155.0176470588235,2008,150.4,17.355,,,,11.705833,,,2280.0
"Walker County, AL",1127,155.0176470588235,2009,144.0,16.675424,,,,10.073729,,,1542.0
"Walker County, AL",1127,155.0176470588235,2010,188.0,16.080531,,,,11.290265,,,2135.0
"Walker County, AL",1127,155.0176470588235,2011,145.5,16.698131,,,,11.328037,,,1897.0
"Apache County, AZ",4001,78.08823529411764,2008,65.8,,,,,3.005909,,,729.0
"Apache County, AZ",4001,78.08823529411764,2009,95.8,,,,,3.6241075,,,464.0
"Apache County, AZ",4001,78.08823529411764,2010,71.3,,,,,2.913205,,,2311.0
"Apache County, AZ",4001,78.08823529411764,2011,76.0,,,,,3.2868950000000003,,,29257.0
"Apache County, AZ",4001,78.08823529411764,2012,58.9,,,,,2.821349,,,1055.0
"Apache County, AZ",4001,78.08823529411764,2014,93.0,,,,,3.0221565000000004,,,1341.0
"Apache County, AZ",4001,78.08823529411764,2015,81.0,,,,,2.7395835,,,805.0
"Apache County, AZ",4001,78.08823529411764,2016,90.3,,,,,2.3833330000000004,,,857.0
"Cochise County, AZ",4003,94.28823529411764,2000,112.9,18.268421,,59.586984,0.04955,8.881655,154.990406,5.371726,
"Cochise County, AZ",4003,94.28823529411764,2001,90.1,9.442105,,58.846638,0.047855,7.185965,149.879821,5.285798,0.0
"Cochise County, AZ",4003,94.28823529411764,2002,97.6,18.790909,,60.166373,0.0509625,7.383636,153.264322,5.438096,1.0
"Cochise County, AZ",4003,94.28823529411764,2003,107.8,19.315789,,61.552873,0.052391,6.546296,155.591897,5.550904,0.0
"Cochise County, AZ",4003,94.28823529411764,2004,82.8,19.005172,,59.134763,0.049556,7.155172,156.28536,5.639271,2.0
"Cochise County, AZ",4003,94.28823529411764,2005,81.9,18.773333,,61.046405,0.050205,7.381667,156.248971,5.413352,8.0
"Cochise County, AZ",4003,94.28823529411764,2006,87.2,18.020339,,60.736679,0.049692,6.742373,157.893148,5.495742,28.0
"Cochise County, AZ",4003,94.28823529411764,2007,94.4,19.205263,,60.05417,0.048841,6.36,156.216819,5.157087,1.0
"Cochise County, AZ",4003,94.28823529411764,2008,78.3,17.788889,,59.745892,0.049773,6.911111,157.664194,5.382376,2.0
"Cochise County, AZ",4003,94.28823529411764,2009,81.5,19.223729,,60.675466,0.048674,7.594915,155.880585,5.205965,0.0
"Cochise County, AZ",4003,94.28823529411764,2010,85.3,24.113333,,59.453856,0.048861,6.776271,157.410784,5.076627,25.0
"Cochise County, AZ",4003,94.28823529411764,2011,90.3,20.83913,,60.565455,0.052064,6.478689,166.000232,5.29205,508.0
"Cochise County, AZ",4003,94.28823529411764,2012,86.5,18.998361,,62.020539,0.052406,6.719672,155.743724,5.324623,1.0
"Cochise County, AZ",4003,94.28823529411764,2013,98.0,17.665517,,60.524815,0.049583,6.964258,154.611443,5.396898,0.0
"Cochise County, AZ",4003,94.28823529411764,2014,89.5,,,61.728548,0.048291,7.221488,158.014613,5.234767,1.0
"Cochise County, AZ",4003,94.28823529411764,2015,106.8,,,61.384484,0.047314,5.231169,151.471664,5.206718,2.0
"Cochise County, AZ",4003,94.28823529411764,2016,132.0,,,61.893705,0.047303,3.851057,147.800784,5.37677,2.0
"Coconino County, AZ",4005,48.55882352941177,2000,42.1,7.783929,,52.292633,0.050853,6.828571,185.941347,4.801374,
"Coconino County, AZ",4005,48.55882352941177,2001,49.0,13.0,,51.955685,0.050199,6.921432,185.328629,4.966621,671.0
"Coconino County, AZ",4005,48.55882352941177,2002,53.6,2.942105,,51.814192,0.054573,6.987816666666667,183.11467,5.22623,2064.0
"Coconino County, AZ",4005,48.55882352941177,2003,56.2,9.490909,,52.273501,0.05245,5.884091,171.36838,4.965153,1326.0
"Coconino County, AZ",4005,48.55882352941177,2004,54.3,8.730357,,50.77544,0.051008,6.816071,174.501602,4.87908,6672.0
"Coconino County, AZ",4005,48.55882352941177,2005,44.9,9.754545,,51.482854,0.051597,6.045455,179.354054,4.981535,1206.0
"Coconino County, AZ",4005,48.55882352941177,2006,38.9,8.542373,,51.673042,0.053156,6.701345666666666,175.696977,4.988972,6746.0
"Coconino County, AZ",4005,48.55882352941177,2007,39.9,9.598276,,53.009607,0.052759,7.737790333333334,182.245309,4.969611,975.0
"Coconino County, AZ",4005,48.55882352941177,2008,44.0,9.193443,,38.635114,0.052844,5.928814,185.355156,4.95606,794.0
"Coconino County, AZ",4005,48.55882352941177,2009,55.4,9.088333,,42.786078,0.0504935,7.388333,179.479364,5.088216,1257.0
"Coconino County, AZ",4005,48.55882352941177,2010,44.6,8.878333,,50.682695,0.0504065,5.075,178.60287,5.164344,3090.0
"Coconino County, AZ",4005,48.55882352941177,2011,49.9,7.972131,,50.633761,0.0523745,5.167213,181.13177,4.960734,778.0
"Coconino County, AZ",4005,48.55882352941177,2012,58.1,9.686667,,54.295714,0.051829,5.403333,181.979648,4.806449,658.0
"Coconino County, AZ",4005,48.55882352941177,2013,38.1,8.483333,,52.09695,0.0505295,5.426667,174.772043,4.70054,1161.0
"Coconino County, AZ",4005,48.55882352941177,2014,45.0,,,53.727012,0.0495845,,188.970534,4.902282,2292.0
"Coconino County, AZ",4005,48.55882352941177,2015,61.1,,,52.882696,0.0475385,,177.140715,4.715653,2191.0
"Coconino County, AZ",4005,48.55882352941177,2016,50.4,,,53.059329,0.046354,,180.605396,5.111194,2237.0
"Gila County, AZ",4007,143.96470588235294,2000,81.8,14.031911,,,,10.4573235,,,
"Gila County, AZ",4007,143.96470588235294,2001,119.0,14.286468,,,,9.3176985,,,67.0
"Gila County, AZ",4007,143.96470588235294,2002,134.0,12.2333815,3.562838,,0.0593874999999999,11.126965,,,4240.0
"Gila County, AZ",4007,143.96470588235294,2003,165.6,14.247212,3.766129,,0.06207,9.0570615,,,4855.0
"Gila County, AZ",4007,143.96470588235294,2004,108.9,13.482143,3.099517,,0.056544,9.480357,,,2791.0
"Gila County, AZ",4007,143.96470588235294,2005,152.9,15.378182,3.007767,,0.059465,8.485455,,,573.0
"Gila County, AZ",4007,143.96470588235294,2006,102.8,14.20339,3.238164,,0.057565,9.105085,,,271.0
"Gila County, AZ",4007,143.96470588235294,2007,135.2,14.759322,,,0.058833,9.339256,,,408.0
"Gila County, AZ",4007,143.96470588235294,2008,190.9,,,,0.058629,,,,254.0
"Gila County, AZ",4007,143.96470588235294,2009,192.3,,,,0.055569,,,,398.0
"Gila County, AZ",4007,143.96470588235294,2010,151.1,,,,0.054433,,,,271.0
"Gila County, AZ",4007,143.96470588235294,2011,151.4,20.95082,,,0.056821,,,,296.0
"Gila County, AZ",4007,143.96470588235294,2012,126.3,21.622686666666667,,,0.058168,,,,1261.0
"Gila County, AZ",4007,143.96470588235294,2013,158.4,21.650018,,,0.055465,,,,197.0
"Gila County, AZ",4007,143.96470588235294,2014,163.8,21.530971,,,0.050906,,,,394.0
"Gila County, AZ",4007,143.96470588235294,2015,150.6,22.48292633333333,,,0.0488675,,,,363.0
"Gila County, AZ",4007,143.96470588235294,2016,162.4,22.42797725,,,0.046418,,,,3714.0
"La Paz County, AZ",4012,121.66470588235296,2005,112.9,,3.40625,,0.054559,,,,2.0
"La Paz County, AZ",4012,121.66470588235296,2006,111.8,,3.67757,,0.055294,,,,0.0
"La Paz County, AZ",4012,121.66470588235296,2007,125.9,,,,0.054222,,,,0.0
"La Paz County, AZ",4012,121.66470588235296,2008,107.0,,,,0.053365,,,,0.0
"La Paz County, AZ",4012,121.66470588235296,2009,126.7,,,,0.052549,,,,4.0
"La Paz County, AZ",4012,121.66470588235296,2010,165.9,,,,0.052977,,,,0.0
"La Paz County, AZ",4012,121.66470588235296,2011,112.2,,,,0.053697,,,,0.0
"La Paz County, AZ",4012,121.66470588235296,2012,162.0,,,,0.054237,,,,1.0
"La Paz County, AZ",4012,121.66470588235296,2013,161.9,,,,0.053495,,,,0.0
"La Paz County, AZ",4012,121.66470588235296,2014,123.1,,1.587356,,0.051726,2.008092,,,0.0
"La Paz County, AZ",4012,121.66470588235296,2015,148.9,,2.004046,,0.04841,1.036688,,,0.0
"La Paz County, AZ",4012,121.66470588235296,2016,123.0,,1.749444,,0.046836,2.383565,,,0.0
"Maricopa County, AZ",4013,67.02941176470588,2000,80.9,24.2992025,46.060573875,73.357599,0.0518896590909091,11.9905246,,,
"Maricopa County, AZ",4013,67.02941176470588,2001,75.7,23.4958766,42.718884875,,0.0511255434782608,9.94171125,,,3.0
"Maricopa County, AZ",4013,67.02941176470588,2002,76.0,20.2982476,45.1191535,,0.0518637619047619,12.3356245,,,18.0
"Maricopa County, AZ",4013,67.02941176470588,2003,72.0,24.098575333333333,42.63751925,78.185438,0.0519590714285714,10.491441666666669,,,7.0
"Maricopa County, AZ",4013,67.02941176470588,2004,66.9,22.49149111111111,39.04637225,73.252402,0.0486921,9.9268455,,,23.0
"Maricopa County, AZ",4013,67.02941176470588,2005,75.1,23.9605504,42.175222142857145,73.831468,0.0500008636363636,10.506957,,,399.0
"Maricopa County, AZ",4013,67.02941176470588,2006,69.2,23.2040495,41.818348571428565,74.213062,0.05021025,10.838742,,,11.0
"Maricopa County, AZ",4013,67.02941176470588,2007,60.5,22.34559966666667,39.37081833333333,75.771954,0.0497429166666666,9.58727985714286,,,3.0
"Maricopa County, AZ",4013,67.02941176470588,2008,65.4,23.3553945,38.03518816666666,76.202747,0.0509335416666666,9.002788714285716,,,2.0
"Maricopa County, AZ",4013,67.02941176470588,2009,64.3,24.06754111111111,35.5659445,77.3269145,0.0487295,9.21336425,175.96531561904763,3.248791619047619,3.0
"Maricopa County, AZ",4013,67.02941176470588,2010,56.6,23.97008141666667,34.677646,76.012167,0.049695375,7.696410999999999,176.3650994761905,3.2512766666666666,5.0
"Maricopa County, AZ",4013,67.02941176470588,2011,60.3,22.362603583333332,35.443316333333335,73.885907,0.0512652916666666,9.712791007575758,180.4218226363637,3.3845087272727272,0.0
"Maricopa County, AZ",4013,67.02941176470588,2012,57.6,22.313751375,37.284956,75.052877,0.0517015833333333,9.019503,176.18603652173914,3.1342914782608693,495.0
"Maricopa County, AZ",4013,67.02941176470588,2013,62.1,23.395791000000003,34.898031200000005,74.193991,0.05102944,8.138891769230769,176.53835073913044,3.2068374347826087,1.0
"Maricopa County, AZ",4013,67.02941176470588,2014,62.4,21.0444145,35.56517933333333,75.322256,0.0498532,8.55259625,171.92332920833334,3.045076304347826,1.0
"Maricopa County, AZ",4013,67.02941176470588,2015,66.1,17.08644,34.52067757142857,74.943878,0.0487727878787878,7.829762428571429,175.44278083333333,3.034899869565217,0.0
"Maricopa County, AZ",4013,67.02941176470588,2016,68.4,20.8068578,34.49571457142857,75.506208,0.0483305999999999,8.57409242857143,174.19079896,3.34600688,0.0
"Mohave County, AZ",4015,147.2470588235294,2000,141.9,,,,,4.894118,,,
"Mohave County, AZ",4015,147.2470588235294,2001,129.1,,,,,4.946429,,,54.0
"Mohave County, AZ",4015,147.2470588235294,2002,142.6,,,,,4.84375,,,29.0
"Mohave County, AZ",4015,147.2470588235294,2003,137.3,,,,,5.502632,,,179.0
"Mohave County, AZ",4015,147.2470588235294,2004,123.0,,,,,5.710417,,,103.0
"Mohave County, AZ",4015,147.2470588235294,2005,149.4,,,,,5.531915,,,156.0
"Mohave County, AZ",4015,147.2470588235294,2006,142.7,,,45.518072,,6.610526,,,9.0
"Mohave County, AZ",4015,147.2470588235294,2007,134.2,,,,,5.986,,,224.0
"Mohave County, AZ",4015,147.2470588235294,2008,156.4,,,,,5.528205,,,6.0
"Mohave County, AZ",4015,147.2470588235294,2009,146.2,,,,,5.4,,,9.0
"Mohave County, AZ",4015,147.2470588235294,2011,154.0,,,,,2.94,,,22.0
"Mohave County, AZ",4015,147.2470588235294,2012,158.5,,,,,3.738462,,,7.0
"Mohave County, AZ",4015,147.2470588235294,2013,167.8,,,,,3.665789,,,76.0
"Mohave County, AZ",4015,147.2470588235294,2014,154.7,,,,,3.173469,,,4.0
"Mohave County, AZ",4015,147.2470588235294,2015,165.1,,,,,4.625581,,,160.0
"Mohave County, AZ",4015,147.2470588235294,2016,156.9,,,,,4.56129,,,25.0
"Navajo County, AZ",4017,77.3,2002,66.9,,,43.398815,0.043756,,192.458979,5.932817,46641.0
"Navajo County, AZ",4017,77.3,2003,82.7,,,57.774964,0.051781,,191.770057,7.273467,730.0
"Navajo County, AZ",4017,77.3,2004,52.5,,,54.677195,0.050082,,183.357774,7.119608,91.0
"Navajo County, AZ",4017,77.3,2005,92.1,,,55.957807,0.049935,,192.801843,7.61457,215.0
"Navajo County, AZ",4017,77.3,2006,85.2,,,55.054066,0.050085,,186.965776,7.655968,276.0
"Navajo County, AZ",4017,77.3,2007,72.0,,,55.596844,0.050993,,189.343309,7.281144,90.0
"Navajo County, AZ",4017,77.3,2008,78.0,,,54.562872,0.050762,,187.62084,7.518792,66.0
"Navajo County, AZ",4017,77.3,2009,93.0,,,54.832164,0.047393,,204.660138,7.401419,112.0
"Navajo County, AZ",4017,77.3,2010,68.9,,,54.426854,0.048011,,200.032007,7.745368,50.0
"Navajo County, AZ",4017,77.3,2011,80.0,,,53.838067,0.050372,,203.200641,7.759448,114.0
"Navajo County, AZ",4017,77.3,2012,77.5,,,56.5905,0.050566,,202.54881,7.48534,62.0
"Navajo County, AZ",4017,77.3,2013,79.1,,,54.094564,0.050398,,200.896946,7.42824,19.0
"Navajo County, AZ",4017,77.3,2014,77.6,,,56.574256,0.047986,,200.91865,7.474508,77.0
"Navajo County, AZ",4017,77.3,2015,78.4,,,55.78115,0.044911,,192.814111,6.78597,265.0
"Navajo County, AZ",4017,77.3,2016,99.1,,,56.466697,0.046336,,190.427934,7.246763,3406.0
"Pima County, AZ",4019,90.18823529411765,2000,96.5,21.7920235,35.528271000000004,72.35470585714286,0.0441458333333333,7.1487940000000005,195.855561,1.957248,
"Pima County, AZ",4019,90.18823529411765,2001,102.3,19.063285,34.7843395,66.313227,0.0435426666666666,7.6343345,,,10.0
"Pima County, AZ",4019,90.18823529411765,2002,97.0,23.130429333333336,35.9462635,70.01544357142858,0.0443706666666666,6.468173500000001,,,369.0
"Pima County, AZ",4019,90.18823529411765,2003,95.9,21.776324,35.74722250000001,70.08466963636364,0.0446797777777777,6.5109805000000005,,,1715.0
"Pima County, AZ",4019,90.18823529411765,2004,86.0,21.28340233333333,33.6297815,67.92911154545455,0.0428602222222222,5.669198,,,2.0
"Pima County, AZ",4019,90.18823529411765,2005,93.9,22.07481266666667,31.279452,69.01247127272728,0.0437552222222222,6.1207615,,,40.0
"Pima County, AZ",4019,90.18823529411765,2006,91.4,22.039601,31.1320305,68.50880090909091,0.0457071111111111,5.802227,,,35.0
"Pima County, AZ",4019,90.18823529411765,2007,79.8,21.451662,28.676797,68.53268190909091,0.0452408888888888,5.6896065,,,11.0
"Pima County, AZ",4019,90.18823529411765,2008,89.4,21.96625566666667,27.7947905,67.77730845454545,0.0456408888888888,5.5322105,,,96.0
"Pima County, AZ",4019,90.18823529411765,2009,85.1,22.63267666666667,25.723534,69.20060600000001,0.0450317777777777,5.368065,,,8.0
"Pima County, AZ",4019,90.18823529411765,2010,91.2,22.04105133333333,24.758579,67.80226318181818,0.046183375,5.0851495,173.812618,3.631698,5.0
"Pima County, AZ",4019,90.18823529411765,2011,84.5,21.744102666666667,26.6762655,67.64053163636363,0.04655725,5.622674666666666,193.49551272727277,4.559361727272727,2.0
"Pima County, AZ",4019,90.18823529411765,2012,87.5,22.091553,27.623875,69.04045654545455,0.04562275,5.638439333333333,191.2367501818182,4.658997,18.0
"Pima County, AZ",4019,90.18823529411765,2013,85.2,21.936582,23.378219,68.02339436363637,0.04545875,5.689975,189.96865572727276,4.925124,0.0
"Pima County, AZ",4019,90.18823529411765,2014,84.8,21.71301133333333,23.4284505,69.50269,0.043363375,5.97275725,188.5685733636364,4.508801181818182,0.0
"Pima County, AZ",4019,90.18823529411765,2015,89.4,22.05906566666667,20.390703,68.45462454545454,0.042998125,5.16062,182.90722463636365,4.4999472727272725,0.0
"Pima County, AZ",4019,90.18823529411765,2016,93.3,22.653299333333337,18.056606,69.37724481818181,0.044183125,5.7208235,188.08449818181816,4.585301545454545,0.0
"Pinal County, AZ",4021,76.36470588235295,2000,94.6,,,,,7.881496999999999,,,
"Pinal County, AZ",4021,76.36470588235295,2001,92.1,,7.23245,,0.059616,6.9881835,,,16.0
"Pinal County, AZ",4021,76.36470588235295,2002,99.5,,5.334615,,0.0496841428571428,7.538224333333333,,,2.0
"Pinal County, AZ",4021,76.36470588235295,2003,86.1,,4.934375,,0.0534885714285714,7.336111000000001,,,15.0
"Pinal County, AZ",4021,76.36470588235295,2004,74.7,,4.672897,,0.0477631428571428,6.2902085,,,1.0
"Pinal County, AZ",4021,76.36470588235295,2005,86.5,,4.596226,,0.0492245714285714,6.4334185,,,158.0
"Pinal County, AZ",4021,76.36470588235295,2006,78.9,22.31665,4.287736,,0.0499356428571428,13.8811396,,,2.0
"Pinal County, AZ",4021,76.36470588235295,2007,66.3,23.42063466666667,,,0.0485782857142857,15.092561666666668,,,36.0
"Pinal County, AZ",4021,76.36470588235295,2008,67.4,21.99119733333333,,,0.0522457142857142,13.890300333333334,,,10.0
"Pinal County, AZ",4021,76.36470588235295,2009,67.7,23.03309825,,,0.0484857142857142,10.640063368421051,,,3.0
